type,product_id,name,ram,storage,price,stock,description,evaluate,color,image
iPad,IPPM413-512-G,iPad Pro M4 13 inch Wi-Fi 512GB,8GB,512GB,40990000,instock,"iPad Pro (M4) 13"" Wi-Fi 512GB
Chip M4 CPU 9 lõi (3H/6T) RAM 8GB
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~579g, Face ID, nhôm tái chế
Wi-Fi 6E, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin 10h Wi-Fi","iPad Pro (M4) 13 inch Wi-Fi 512GB là một cỗ máy mạnh mẽ, lý tưởng cho các chuyên gia, nhà sáng tạo nội dung, và sinh viên cần một thiết bị di động có thể thay thế laptop cho các tác vụ nặng. Với chip M4 hiệu năng cao, màn hình OLED Tandem tuyệt đẹp, và không gian lưu trữ rộng rãi, bạn có thể thoải mái làm việc, học tập, sáng tạo và giải trí ở cấp độ cao nhất. Đây là một khoản đầu tư xứng đáng nếu bạn ưu tiên hiệu suất và khả năng lưu trữ trên một màn hình lớn, chất lượng cao, và không cần đến kết nối di động tích hợp.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413-512-B,iPad Pro M4 13 inch Wi-Fi 512GB,8GB,512GB,40990000,instock,"iPad Pro (M4) 13"" Wi-Fi 512GB
Chip M4 CPU 9 lõi (3H/6T) RAM 8GB
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~579g, Face ID, nhôm tái chế
Wi-Fi 6E, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin 10h Wi-Fi","iPad Pro (M4) 13 inch Wi-Fi 512GB là một cỗ máy mạnh mẽ, lý tưởng cho các chuyên gia, nhà sáng tạo nội dung, và sinh viên cần một thiết bị di động có thể thay thế laptop cho các tác vụ nặng. Với chip M4 hiệu năng cao, màn hình OLED Tandem tuyệt đẹp, và không gian lưu trữ rộng rãi, bạn có thể thoải mái làm việc, học tập, sáng tạo và giải trí ở cấp độ cao nhất. Đây là một khoản đầu tư xứng đáng nếu bạn ưu tiên hiệu suất và khả năng lưu trữ trên một màn hình lớn, chất lượng cao, và không cần đến kết nối di động tích hợp.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
iPad,IPPM413-1024GB-G,iPad Pro M4 13 inch Wi-Fi 1024GB,8GB,1024GB,52890000,instock,"iPad Pro (M4) 13"" Wi-Fi 1024GB
Chip M4 CPU 10 lõi (4H/6T) RAM 16GB
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone kính phủ nano
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~579g, Face ID, nhôm tái chế
Wi-Fi 6E, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin 10h Wi-Fi","iPad Pro (M4) 13 inch Wi-Fi 1024GB là lựa chọn tối cao cho những người dùng chuyên nghiệp và sáng tạo nội dung yêu cầu sự kết hợp hoàn hảo giữa hiệu năng vượt trội, màn hình lớn chất lượng hiển thị đỉnh cao và khả năng lưu trữ không giới hạn. Với chip M4 10 lõi CPU và 16GB RAM, đây không chỉ là một chiếc tablet mà là một công cụ làm việc chuyên nghiệp, có thể thay thế hoàn toàn một chiếc laptop cho các tác vụ đòi hỏi nhiều tài nguyên nhất.

Dung lượng 1024GB đảm bảo bạn có thể lưu trữ toàn bộ các dự án, thư viện đa phương tiện khổng lồ mà không cần lo lắng. Tùy chọn kính phủ nano cũng là một lợi thế lớn cho những ai làm việc trong môi trường ánh sáng khó chịu. Đây là khoản đầu tư lớn, nhưng giá trị mang lại về hiệu suất và trải nghiệm là hoàn toàn xứng đáng cho những ai muốn một thiết bị di động mạnh mẽ nhất cho công việc và sáng tạo.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413-1024GB-B,iPad Pro M4 13 inch Wi-Fi 1024GB,8GB,1024GB,52890000,instock,"iPad Pro (M4) 13"" Wi-Fi 1024GB
Chip M4 CPU 10 lõi (4H/6T) RAM 16GB
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone kính phủ nano
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~579g, Face ID, nhôm tái chế
Wi-Fi 6E, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin 10h Wi-Fi","iPad Pro (M4) 13 inch Wi-Fi 1024GB là lựa chọn tối cao cho những người dùng chuyên nghiệp và sáng tạo nội dung yêu cầu sự kết hợp hoàn hảo giữa hiệu năng vượt trội, màn hình lớn chất lượng hiển thị đỉnh cao và khả năng lưu trữ không giới hạn. Với chip M4 10 lõi CPU và 16GB RAM, đây không chỉ là một chiếc tablet mà là một công cụ làm việc chuyên nghiệp, có thể thay thế hoàn toàn một chiếc laptop cho các tác vụ đòi hỏi nhiều tài nguyên nhất.

Dung lượng 1024GB đảm bảo bạn có thể lưu trữ toàn bộ các dự án, thư viện đa phương tiện khổng lồ mà không cần lo lắng. Tùy chọn kính phủ nano cũng là một lợi thế lớn cho những ai làm việc trong môi trường ánh sáng khó chịu. Đây là khoản đầu tư lớn, nhưng giá trị mang lại về hiệu suất và trải nghiệm là hoàn toàn xứng đáng cho những ai muốn một thiết bị di động mạnh mẽ nhất cho công việc và sáng tạo.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
iPad,IPPM413-2T-G,iPad Pro M4 13 inch Wi-Fi 2048GB,8GB,2048GB,64890000,instock,"iPad Pro (M4) 13"" Wi-Fi 2048GB
Chip M4 CPU 10 lõi (4H/6T) RAM 16GB
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone kính phủ nano
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~579g, Face ID, nhôm tái chế
Wi-Fi 6E, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin 10h Wi-Fi","iPad Pro (M4) 13 inch Wi-Fi 2048GB là một siêu phẩm công nghệ, định nghĩa lại giới hạn của một chiếc máy tính bảng di động. Với chip M4 10 lõi CPU và 16GB RAM, đây là chiếc iPad mạnh nhất từng được tạo ra, có khả năng thay thế hoàn toàn một máy trạm cho các chuyên gia và nhà sáng tạo nội dung. Nó xử lý mượt mà và hiệu quả các tác vụ nặng nhất từ dựng phim 8K, thiết kế 3D phức tạp, phát triển phần mềm, hay bất kỳ công việc sáng tạo nào đòi hỏi tài nguyên cao nhất.

Màn hình Ultra Retina XDR OLED 13 inch với tùy chọn kính phủ nano mang lại trải nghiệm hiển thị tuyệt đối, với độ chính xác màu sắc, độ tương phản và độ sáng không thể sánh bằng, cho phép bạn làm việc chuyên nghiệp trong mọi điều kiện ánh sáng. Dung lượng 2048GB là điểm nhấn cực kỳ ấn tượng, cung cấp không gian lưu trữ gần như không giới hạn, rất quan trọng đối với những người làm việc với các tập tin có kích thước khổng lồ.

Với thiết kế siêu mỏng, nhẹ và khả năng kết nối Wi-Fi 6E siêu tốc, đây là khoản đầu tư tối ưu cho những ai yêu cầu hiệu suất đỉnh cao, khả năng lưu trữ không giới hạn và tính di động tuyệt đối để biến mọi ý tưởng sáng tạo thành hiện thực.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413-2T-B,iPad Pro M4 13 inch Wi-Fi 2048GB,8GB,2048GB,64890000,instock,"iPad Pro (M4) 13"" Wi-Fi 2048GB
Chip M4 CPU 10 lõi (4H/6T) RAM 16GB
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone kính phủ nano
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage Chân Dung
Thiết kế mỏng 5.1mm, nặng ~579g, Face ID, nhôm tái chế
Wi-Fi 6E, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin 10h Wi-Fi","iPad Pro (M4) 13 inch Wi-Fi 2048GB là một siêu phẩm công nghệ, định nghĩa lại giới hạn của một chiếc máy tính bảng di động. Với chip M4 10 lõi CPU và 16GB RAM, đây là chiếc iPad mạnh nhất từng được tạo ra, có khả năng thay thế hoàn toàn một máy trạm cho các chuyên gia và nhà sáng tạo nội dung. Nó xử lý mượt mà và hiệu quả các tác vụ nặng nhất từ dựng phim 8K, thiết kế 3D phức tạp, phát triển phần mềm, hay bất kỳ công việc sáng tạo nào đòi hỏi tài nguyên cao nhất.

Màn hình Ultra Retina XDR OLED 13 inch với tùy chọn kính phủ nano mang lại trải nghiệm hiển thị tuyệt đối, với độ chính xác màu sắc, độ tương phản và độ sáng không thể sánh bằng, cho phép bạn làm việc chuyên nghiệp trong mọi điều kiện ánh sáng. Dung lượng 2048GB là điểm nhấn cực kỳ ấn tượng, cung cấp không gian lưu trữ gần như không giới hạn, rất quan trọng đối với những người làm việc với các tập tin có kích thước khổng lồ.

Với thiết kế siêu mỏng, nhẹ và khả năng kết nối Wi-Fi 6E siêu tốc, đây là khoản đầu tư tối ưu cho những ai yêu cầu hiệu suất đỉnh cao, khả năng lưu trữ không giới hạn và tính di động tuyệt đối để biến mọi ý tưởng sáng tạo thành hiện thực.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
iPad,IPPM413C-256-G,iPad Pro M4 13 inch Wi-Fi + Cellular 256GB,8GB,256GB,41490000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular
Chip M4 CPU 9 lõi (3H/6T) hoặc 10 lõi (4H/6T) RAM 8GB (256/512GB) hoặc 16GB (1/2048GB)
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone kính phủ nano (1024GB/2048GB)
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM/SIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular là lựa chọn hoàn hảo cho những người dùng chuyên nghiệp và sáng tạo nội dung cần sự linh hoạt tối đa, hiệu năng mạnh mẽ vượt trội và màn hình rộng trong một thiết bị di động. Với chip M4 tiên tiến, nó dễ dàng xử lý các tác vụ phức tạp mà trước đây chỉ có thể thực hiện trên máy tính để bàn.

Màn hình Ultra Retina XDR OLED lớn và tuyệt đẹp là lý tưởng cho việc chỉnh sửa video, thiết kế đồ họa, và các công việc đòi hỏi độ chính xác màu sắc cao. Khả năng kết nối 5G đảm bảo bạn luôn online với tốc độ cao, cực kỳ tiện lợi cho công việc từ xa, họp trực tuyến hay chia sẻ dữ liệu lớn khi di chuyển. Mặc dù có mức giá cao, đây là một khoản đầu tư xứng đáng cho những ai tìm kiếm công nghệ đỉnh cao, hiệu suất tối ưu và khả năng làm việc không giới hạn.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413C-256-B,iPad Pro M4 13 inch Wi-Fi + Cellular 256GB,8GB,256GB,41490000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular
Chip M4 CPU 9 lõi (3H/6T) RAM 8GB (256/512GB) hoặc CPU 10 lõi (4H/6T) RAM 16GB (1/2048GB)
GPU 10 lõi dò tia, Neural Engine 16 lõi
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone kính phủ nano (1024GB/2048GB)
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM/SIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular là lựa chọn hoàn hảo cho những người dùng chuyên nghiệp và sáng tạo nội dung cần sự linh hoạt tối đa, hiệu năng mạnh mẽ vượt trội và màn hình rộng trong một thiết bị di động. Với chip M4 tiên tiến, nó dễ dàng xử lý các tác vụ phức tạp mà trước đây chỉ có thể thực hiện trên máy tính để bàn.

Màn hình Ultra Retina XDR OLED lớn và tuyệt đẹp là lý tưởng cho việc chỉnh sửa video, thiết kế đồ họa, và các công việc đòi hỏi độ chính xác màu sắc cao. Khả năng kết nối 5G đảm bảo bạn luôn online với tốc độ cao, cực kỳ tiện lợi cho công việc từ xa, họp trực tuyến hay chia sẻ dữ liệu lớn khi di chuyển. Mặc dù có mức giá cao, đây là một khoản đầu tư xứng đáng cho những ai tìm kiếm công nghệ đỉnh cao, hiệu suất tối ưu và khả năng làm việc không giới hạn.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
iPad,IPPM413C-512-G,iPad Pro M4 13 inch Wi-Fi + Cellular 512GB,8GB,512GB,46990000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular 512GB
Chip M4 CPU 9 lõi (3H/6T) GPU 10 lõi dò tia, Neural Engine 16 lõi
RAM 8GB
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage, Chân Dung
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular 512GB là một thiết bị đặc biệt mạnh mẽ và linh hoạt, hoàn hảo cho những người dùng chuyên nghiệp và sáng tạo nội dung luôn di chuyển. Với chip M4 tiên tiến, máy dễ dàng xử lý các tác vụ phức tạp nhất mà trước đây chỉ có thể thực hiện trên máy tính để bàn. Màn hình Ultra Retina XDR OLED 13 inch tuyệt đẹp là lý tưởng cho việc chỉnh sửa video, thiết kế đồ họa, và các công việc đòi hỏi độ chính xác màu sắc cao.

Điểm mạnh nổi bật của phiên bản này là sự kết hợp giữa kết nối di động 5G và dung lượng lưu trữ 512GB. Khả năng 5G đảm bảo bạn luôn có kết nối internet tốc độ cao mọi lúc mọi nơi, cực kỳ tiện lợi cho công việc từ xa, họp trực tuyến hay chia sẻ dữ liệu lớn khi đang di chuyển. Dung lượng 512GB cung cấp không gian thoải mái để lưu trữ các dự án, ứng dụng và dữ liệu quan trọng mà không cần lo lắng về việc đầy bộ nhớ.

Mặc dù có mức giá cao, đây là một khoản đầu tư xứng đáng cho những ai tìm kiếm công nghệ đỉnh cao, hiệu suất tối ưu và khả năng làm việc không giới hạn trong một thiết bị di động cao cấp.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413C-512-B,iPad Pro M4 13 inch Wi-Fi + Cellular 512GB,8GB,512GB,46990000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular 512GB
Chip M4 CPU 9 lõi (3H/6T) GPU 10 lõi dò tia, Neural Engine 16 lõi
RAM 8GB
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage, Chân Dung
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular 512GB là một thiết bị đặc biệt mạnh mẽ và linh hoạt, hoàn hảo cho những người dùng chuyên nghiệp và sáng tạo nội dung luôn di chuyển. Với chip M4 tiên tiến, máy dễ dàng xử lý các tác vụ phức tạp nhất mà trước đây chỉ có thể thực hiện trên máy tính để bàn. Màn hình Ultra Retina XDR OLED 13 inch tuyệt đẹp là lý tưởng cho việc chỉnh sửa video, thiết kế đồ họa, và các công việc đòi hỏi độ chính xác màu sắc cao.

Điểm mạnh nổi bật của phiên bản này là sự kết hợp giữa kết nối di động 5G và dung lượng lưu trữ 512GB. Khả năng 5G đảm bảo bạn luôn có kết nối internet tốc độ cao mọi lúc mọi nơi, cực kỳ tiện lợi cho công việc từ xa, họp trực tuyến hay chia sẻ dữ liệu lớn khi đang di chuyển. Dung lượng 512GB cung cấp không gian thoải mái để lưu trữ các dự án, ứng dụng và dữ liệu quan trọng mà không cần lo lắng về việc đầy bộ nhớ.

Mặc dù có mức giá cao, đây là một khoản đầu tư xứng đáng cho những ai tìm kiếm công nghệ đỉnh cao, hiệu suất tối ưu và khả năng làm việc không giới hạn trong một thiết bị di động cao cấp.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
iPad,IPPM413C-1024GB-G,iPad Pro M4 13 inch Wi-Fi + Cellular 1024GB,8GB,1024GB,56990000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular 1024GB
Chip M4 CPU 10 lõi (4H/6T) GPU 10 lõi dò tia, Neural Engine 16 lõi
RAM 16GB
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone, kính phủ nano (tuỳ chọn)
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage, Chân Dung
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular 1024GB là một cỗ máy mạnh mẽ đỉnh cao, không chỉ là một chiếc máy tính bảng mà còn là một trạm làm việc di động hoàn chỉnh. Với chip M4 10 lõi CPU và 16GB RAM, nó có thể xử lý mọi tác vụ đòi hỏi nhiều tài nguyên nhất mà bạn có thể nghĩ ra. Màn hình Ultra Retina XDR OLED 13 inch với tùy chọn kính phủ nano mang lại trải nghiệm hiển thị tuyệt vời, độ chính xác màu sắc cao và khả năng làm việc thoải mái trong mọi điều kiện ánh sáng.

Dung lượng 1024GB cùng kết nối 5G giúp bạn không bao giờ phải lo lắng về không gian lưu trữ hay khả năng kết nối, dù bạn ở bất cứ đâu. Đây là một khoản đầu tư lớn, nhưng giá trị mà nó mang lại về hiệu suất, tính linh hoạt và trải nghiệm người dùng là hoàn toàn xứng đáng cho những ai cần công cụ tối ưu để sáng tạo và làm việc chuyên nghiệp.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413C-1024GB-B,iPad Pro M4 13 inch Wi-Fi + Cellular 1024GB,8GB,1024GB,56990000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular 1024GB
Chip M4 CPU 10 lõi (4H/6T) GPU 10 lõi dò tia, Neural Engine 16 lõi
RAM 16GB
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone, kính phủ nano (tuỳ chọn)
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage, Chân Dung
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular 1024GB là một cỗ máy mạnh mẽ đỉnh cao, không chỉ là một chiếc máy tính bảng mà còn là một trạm làm việc di động hoàn chỉnh. Với chip M4 10 lõi CPU và 16GB RAM, nó có thể xử lý mọi tác vụ đòi hỏi nhiều tài nguyên nhất mà bạn có thể nghĩ ra. Màn hình Ultra Retina XDR OLED 13 inch với tùy chọn kính phủ nano mang lại trải nghiệm hiển thị tuyệt vời, độ chính xác màu sắc cao và khả năng làm việc thoải mái trong mọi điều kiện ánh sáng.

Dung lượng 1024GB cùng kết nối 5G giúp bạn không bao giờ phải lo lắng về không gian lưu trữ hay khả năng kết nối, dù bạn ở bất cứ đâu. Đây là một khoản đầu tư lớn, nhưng giá trị mà nó mang lại về hiệu suất, tính linh hoạt và trải nghiệm người dùng là hoàn toàn xứng đáng cho những ai cần công cụ tối ưu để sáng tạo và làm việc chuyên nghiệp.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
iPad,IPPM413C-2T-G,iPad Pro M4 13 inch Wi-Fi + Cellular 2048GB,8GB,2048GB,67990000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular 2048GB
Chip M4 CPU 10 lõi (4H/6T) GPU 10 lõi dò tia, Neural Engine 16 lõi
RAM 16GB
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone, kính phủ nano (tuỳ chọn)
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage, Chân Dung
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular 2048GB là một thiết bị không có đối thủ về hiệu năng và khả năng lưu trữ trong thế giới máy tính bảng. Với chip M4 mạnh mẽ nhất, 16GB RAM và 2048GB bộ nhớ trong, nó được thiết kế để vượt qua mọi giới hạn của công việc sáng tạo và chuyên nghiệp. Màn hình Ultra Retina XDR OLED 13 inch với tùy chọn kính phủ nano là một kiệt tác, mang lại trải nghiệm hình ảnh tuyệt vời cho mọi tác vụ từ chỉnh sửa ảnh, video đến xem phim.

Khả năng kết nối 5G giúp bạn luôn duy trì công việc và giải trí mà không cần phụ thuộc vào Wi-Fi. Đây là một khoản đầu tư đáng kể, nhưng đối với những người dùng cần một công cụ tối thượng, không thỏa hiệp về hiệu suất và dung lượng, iPad Pro M4 13 inch 2048GB là lựa chọn hoàn hảo, một thiết bị có thể thay thế laptop trong nhiều trường hợp và là trung tâm của mọi quy trình làm việc chuyên nghiệp.",Bạc,https://shopdunk.com/images/thumbs/0035075_space-gray.jpeg
iPad,IPPM413C-2T-B,iPad Pro M4 13 inch Wi-Fi + Cellular 2048GB,8GB,2048GB,67990000,instock,"iPad Pro (M4) 13"" Wi-Fi + Cellular 2048GB
Chip M4 CPU 10 lõi (4H/6T) GPU 10 lõi dò tia, Neural Engine 16 lõi
RAM 16GB
Màn hình Ultra Retina XDR 13"" Tandem OLED 2752x2064 264ppi XDR 1000 nits (1600 nits HDR) 2.000.000:1 ProMotion 10-120Hz P3 True Tone, kính phủ nano (tuỳ chọn)
Camera sau 12MP f/1.8 4K HDR4 + LiDAR (không góc siêu rộng), trước 12MP Ultra Wide 122° ngang Center Stage, Chân Dung
Thiết kế mỏng 5.1mm, nặng ~582g, Face ID, nhôm tái chế
Wi-Fi 6E, 5G (sub-6GHz), LTE Gigabit, eSIM, BT 5.3, USB-C Thunderbolt 3/USB 4 xuất 6K, 4 loa stereo, 4 mic
Hỗ trợ Apple Pencil Pro, Magic Keyboard mới
Pin ~9h mạng di động","iPad Pro (M4) 13 inch Wi-Fi + Cellular 2048GB là một thiết bị không có đối thủ về hiệu năng và khả năng lưu trữ trong thế giới máy tính bảng. Với chip M4 mạnh mẽ nhất, 16GB RAM và 2048GB bộ nhớ trong, nó được thiết kế để vượt qua mọi giới hạn của công việc sáng tạo và chuyên nghiệp. Màn hình Ultra Retina XDR OLED 13 inch với tùy chọn kính phủ nano là một kiệt tác, mang lại trải nghiệm hình ảnh tuyệt vời cho mọi tác vụ từ chỉnh sửa ảnh, video đến xem phim.

Khả năng kết nối 5G giúp bạn luôn duy trì công việc và giải trí mà không cần phụ thuộc vào Wi-Fi. Đây là một khoản đầu tư đáng kể, nhưng đối với những người dùng cần một công cụ tối thượng, không thỏa hiệp về hiệu suất và dung lượng, iPad Pro M4 13 inch 2048GB là lựa chọn hoàn hảo, một thiết bị có thể thay thế laptop trong nhiều trường hợp và là trung tâm của mọi quy trình làm việc chuyên nghiệp.",Đen,https://shopdunk.com/images/thumbs/0025158_space-black.jpeg
